base_run_id,attack_dataset_id,attack_type,attacker_ratio,num_attackers,overlay_rows,synthetic_rows,attack_start_time,output
run_001002,run_001002__random_position_5,random_position,0.05,,10243,0,120.0,dataset/overlays/run_001002/random_position_5/attack_overlay.csv
run_001002,run_001002__replay_10,replay,0.1,,27169,0,120.0,dataset/overlays/run_001002/replay_10/attack_overlay.csv
run_001002,run_001002__replay_20,replay,0.2,,49057,0,120.0,dataset/overlays/run_001002/replay_20/attack_overlay.csv
run_001002,run_001002__replay_30,replay,0.3,,81702,0,120.0,dataset/overlays/run_001002/replay_30/attack_overlay.csv
run_001002,run_001002__replay_5,replay,0.05,,9381,0,120.0,dataset/overlays/run_001002/replay_5/attack_overlay.csv
run_001002,run_001002__speed_manipulation_10,speed_manipulation,0.1,,31912,0,120.0,dataset/overlays/run_001002/speed_manipulation_10/attack_overlay.csv
run_001002,run_001002__speed_manipulation_20,speed_manipulation,0.2,,53762,0,120.0,dataset/overlays/run_001002/speed_manipulation_20/attack_overlay.csv
run_001002,run_001002__speed_manipulation_30,speed_manipulation,0.3,,84915,0,120.0,dataset/overlays/run_001002/speed_manipulation_30/attack_overlay.csv
run_001002,run_001002__speed_manipulation_5,speed_manipulation,0.05,,12852,0,120.0,dataset/overlays/run_001002/speed_manipulation_5/attack_overlay.csv
run_001002,run_001002__stale_message_replay_10,stale_message_replay,0.1,,29444,0,120.0,dataset/overlays/run_001002/stale_message_replay_10/attack_overlay.csv
run_001002,run_001002__stale_message_replay_20,stale_message_replay,0.2,,48132,0,120.0,dataset/overlays/run_001002/stale_message_replay_20/attack_overlay.csv
run_001002,run_001002__stale_message_replay_30,stale_message_replay,0.3,,80306,0,120.0,dataset/overlays/run_001002/stale_message_replay_30/attack_overlay.csv
run_001002,run_001002__stale_message_replay_5,stale_message_replay,0.05,,14901,0,120.0,dataset/overlays/run_001002/stale_message_replay_5/attack_overlay.csv
run_001002,run_001002__sybil_10,sybil,0.1,,24606,0,120.0,dataset/overlays/run_001002/sybil_10/attack_overlay.csv
run_001002,run_001002__sybil_20,sybil,0.2,,48566,0,120.0,dataset/overlays/run_001002/sybil_20/attack_overlay.csv
run_001002,run_001002__sybil_30,sybil,0.3,,73437,0,120.0,dataset/overlays/run_001002/sybil_30/attack_overlay.csv
run_001002,run_001002__sybil_5,sybil,0.05,,12801,0,120.0,dataset/overlays/run_001002/sybil_5/attack_overlay.csv
run_001002,run_001002__timestamp_shift_10,timestamp_shift,0.1,,21421,0,120.0,dataset/overlays/run_001002/timestamp_shift_10/attack_overlay.csv
run_001002,run_001002__timestamp_shift_20,timestamp_shift,0.2,,51713,0,120.0,dataset/overlays/run_001002/timestamp_shift_20/attack_overlay.csv
run_001002,run_001002__timestamp_shift_30,timestamp_shift,0.3,,81339,0,120.0,dataset/overlays/run_001002/timestamp_shift_30/attack_overlay.csv
run_001002,run_001002__timestamp_shift_5,timestamp_shift,0.05,,9580,0,120.0,dataset/overlays/run_001002/timestamp_shift_5/attack_overlay.csv
run_001003,run_001003__acceleration_manipulation_10,acceleration_manipulation,0.1,,28535,0,120.0,dataset/overlays/run_001003/acceleration_manipulation_10/attack_overlay.csv
run_001003,run_001003__acceleration_manipulation_20,acceleration_manipulation,0.2,,57695,0,120.0,dataset/overlays/run_001003/acceleration_manipulation_20/attack_overlay.csv
run_001003,run_001003__acceleration_manipulation_30,acceleration_manipulation,0.3,,81408,0,120.0,dataset/overlays/run_001003/acceleration_manipulation_30/attack_overlay.csv
run_001003,run_001003__acceleration_manipulation_5,acceleration_manipulation,0.05,,11585,0,120.0,dataset/overlays/run_001003/acceleration_manipulation_5/attack_overlay.csv
run_001003,run_001003__beacon_rate_abuse_10,beacon_rate_abuse,0.1,,42388,21194,120.0,dataset/overlays/run_001003/beacon_rate_abuse_10/attack_overlay.csv
run_001003,run_001003__beacon_rate_abuse_20,beacon_rate_abuse,0.2,,109546,54773,120.0,dataset/overlays/run_001003/beacon_rate_abuse_20/attack_overlay.csv
run_001003,run_001003__beacon_rate_abuse_30,beacon_rate_abuse,0.3,,139952,69976,120.0,dataset/overlays/run_001003/beacon_rate_abuse_30/attack_overlay.csv
run_001003,run_001003__beacon_rate_abuse_5,beacon_rate_abuse,0.05,,23452,11726,120.0,dataset/overlays/run_001003/beacon_rate_abuse_5/attack_overlay.csv
run_001003,run_001003__constant_position_10,constant_position,0.1,,24226,0,120.0,dataset/overlays/run_001003/constant_position_10/attack_overlay.csv
run_001003,run_001003__constant_position_20,constant_position,0.2,,51340,0,120.0,dataset/overlays/run_001003/constant_position_20/attack_overlay.csv
run_001003,run_001003__constant_position_30,constant_position,0.3,,75656,0,120.0,dataset/overlays/run_001003/constant_position_30/attack_overlay.csv
run_001003,run_001003__constant_position_5,constant_position,0.05,,14551,0,120.0,dataset/overlays/run_001003/constant_position_5/attack_overlay.csv
run_001003,run_001003__delayed_message_10,delayed_message,0.1,,23321,0,120.0,dataset/overlays/run_001003/delayed_message_10/attack_overlay.csv
run_001003,run_001003__delayed_message_20,delayed_message,0.2,,53699,0,120.0,dataset/overlays/run_001003/delayed_message_20/attack_overlay.csv
run_001003,run_001003__delayed_message_30,delayed_message,0.3,,78995,0,120.0,dataset/overlays/run_001003/delayed_message_30/attack_overlay.csv
run_001003,run_001003__delayed_message_5,delayed_message,0.05,,13024,0,120.0,dataset/overlays/run_001003/delayed_message_5/attack_overlay.csv
run_001003,run_001003__eventual_stop_10,eventual_stop,0.1,,27820,0,120.0,dataset/overlays/run_001003/eventual_stop_10/attack_overlay.csv
run_001003,run_001003__eventual_stop_20,eventual_stop,0.2,,47604,0,120.0,dataset/overlays/run_001003/eventual_stop_20/attack_overlay.csv
run_001003,run_001003__eventual_stop_30,eventual_stop,0.3,,86732,0,120.0,dataset/overlays/run_001003/eventual_stop_30/attack_overlay.csv
run_001003,run_001003__eventual_stop_5,eventual_stop,0.05,,12899,0,120.0,dataset/overlays/run_001003/eventual_stop_5/attack_overlay.csv
run_001003,run_001003__false_brake_event_10,false_brake_event,0.1,,25497,0,120.0,dataset/overlays/run_001003/false_brake_event_10/attack_overlay.csv
run_001003,run_001003__false_brake_event_20,false_brake_event,0.2,,47576,0,120.0,dataset/overlays/run_001003/false_brake_event_20/attack_overlay.csv
run_001003,run_001003__false_brake_event_30,false_brake_event,0.3,,76896,0,120.0,dataset/overlays/run_001003/false_brake_event_30/attack_overlay.csv
run_001003,run_001003__false_brake_event_5,false_brake_event,0.05,,17262,0,120.0,dataset/overlays/run_001003/false_brake_event_5/attack_overlay.csv
run_001003,run_001003__false_emergency_vehicle_10,false_emergency_vehicle,0.1,,25246,0,120.0,dataset/overlays/run_001003/false_emergency_vehicle_10/attack_overlay.csv
run_001003,run_001003__false_emergency_vehicle_20,false_emergency_vehicle,0.2,,45183,0,120.0,dataset/overlays/run_001003/false_emergency_vehicle_20/attack_overlay.csv
run_001003,run_001003__false_emergency_vehicle_30,false_emergency_vehicle,0.3,,76923,0,120.0,dataset/overlays/run_001003/false_emergency_vehicle_30/attack_overlay.csv
run_001003,run_001003__false_emergency_vehicle_5,false_emergency_vehicle,0.05,,13484,0,120.0,dataset/overlays/run_001003/false_emergency_vehicle_5/attack_overlay.csv
run_001003,run_001003__false_hazard_event_10,false_hazard_event,0.1,,30864,0,120.0,dataset/overlays/run_001003/false_hazard_event_10/attack_overlay.csv
run_001003,run_001003__false_hazard_event_20,false_hazard_event,0.2,,48475,0,120.0,dataset/overlays/run_001003/false_hazard_event_20/attack_overlay.csv
run_001003,run_001003__false_hazard_event_30,false_hazard_event,0.3,,75470,0,120.0,dataset/overlays/run_001003/false_hazard_event_30/attack_overlay.csv
run_001003,run_001003__false_hazard_event_5,false_hazard_event,0.05,,14123,0,120.0,dataset/overlays/run_001003/false_hazard_event_5/attack_overlay.csv
run_001003,run_001003__false_object_injection_10,false_object_injection,0.1,,23141,0,120.0,dataset/overlays/run_001003/false_object_injection_10/attack_overlay.csv
run_001003,run_001003__false_object_injection_20,false_object_injection,0.2,,45569,0,120.0,dataset/overlays/run_001003/false_object_injection_20/attack_overlay.csv
run_001003,run_001003__false_object_injection_30,false_object_injection,0.3,,78048,0,120.0,dataset/overlays/run_001003/false_object_injection_30/attack_overlay.csv
run_001003,run_001003__false_object_injection_5,false_object_injection,0.05,,16167,0,120.0,dataset/overlays/run_001003/false_object_injection_5/attack_overlay.csv
run_001003,run_001003__flooding_ddos_10,flooding_ddos,0.1,,112795,90236,120.0,dataset/overlays/run_001003/flooding_ddos_10/attack_overlay.csv
run_001003,run_001003__flooding_ddos_20,flooding_ddos,0.2,,227870,182296,120.0,dataset/overlays/run_001003/flooding_ddos_20/attack_overlay.csv
run_001003,run_001003__flooding_ddos_30,flooding_ddos,0.3,,372850,298280,120.0,dataset/overlays/run_001003/flooding_ddos_30/attack_overlay.csv
run_001003,run_001003__flooding_ddos_5,flooding_ddos,0.05,,62530,50024,120.0,dataset/overlays/run_001003/flooding_ddos_5/attack_overlay.csv
run_001003,run_001003__ghost_vehicle_10,ghost_vehicle,0.1,,37480,18740,120.0,dataset/overlays/run_001003/ghost_vehicle_10/attack_overlay.csv
run_001003,run_001003__ghost_vehicle_20,ghost_vehicle,0.2,,105714,52857,120.0,dataset/overlays/run_001003/ghost_vehicle_20/attack_overlay.csv
run_001003,run_001003__ghost_vehicle_30,ghost_vehicle,0.3,,154234,77117,120.0,dataset/overlays/run_001003/ghost_vehicle_30/attack_overlay.csv
run_001003,run_001003__ghost_vehicle_5,ghost_vehicle,0.05,,28438,14219,120.0,dataset/overlays/run_001003/ghost_vehicle_5/attack_overlay.csv
run_001003,run_001003__gnss_spoofing_10,gnss_spoofing,0.1,,29257,0,120.0,dataset/overlays/run_001003/gnss_spoofing_10/attack_overlay.csv
run_001003,run_001003__gnss_spoofing_20,gnss_spoofing,0.2,,45384,0,120.0,dataset/overlays/run_001003/gnss_spoofing_20/attack_overlay.csv
run_001003,run_001003__gnss_spoofing_30,gnss_spoofing,0.3,,81543,0,120.0,dataset/overlays/run_001003/gnss_spoofing_30/attack_overlay.csv
run_001003,run_001003__gnss_spoofing_5,gnss_spoofing,0.05,,13814,0,120.0,dataset/overlays/run_001003/gnss_spoofing_5/attack_overlay.csv
run_001003,run_001003__heading_manipulation_10,heading_manipulation,0.1,,21436,0,120.0,dataset/overlays/run_001003/heading_manipulation_10/attack_overlay.csv
run_001003,run_001003__heading_manipulation_20,heading_manipulation,0.2,,50784,0,120.0,dataset/overlays/run_001003/heading_manipulation_20/attack_overlay.csv
run_001003,run_001003__heading_manipulation_30,heading_manipulation,0.3,,73421,0,120.0,dataset/overlays/run_001003/heading_manipulation_30/attack_overlay.csv
run_001003,run_001003__heading_manipulation_5,heading_manipulation,0.05,,13335,0,120.0,dataset/overlays/run_001003/heading_manipulation_5/attack_overlay.csv
run_001003,run_001003__impersonation_10,impersonation,0.1,,24921,0,120.0,dataset/overlays/run_001003/impersonation_10/attack_overlay.csv
run_001003,run_001003__impersonation_20,impersonation,0.2,,51715,0,120.0,dataset/overlays/run_001003/impersonation_20/attack_overlay.csv
run_001003,run_001003__impersonation_30,impersonation,0.3,,76200,0,120.0,dataset/overlays/run_001003/impersonation_30/attack_overlay.csv
run_001003,run_001003__impersonation_5,impersonation,0.05,,11235,0,120.0,dataset/overlays/run_001003/impersonation_5/attack_overlay.csv
run_001003,run_001003__impossible_kinematics_10,impossible_kinematics,0.1,,28714,0,120.0,dataset/overlays/run_001003/impossible_kinematics_10/attack_overlay.csv
run_001003,run_001003__impossible_kinematics_20,impossible_kinematics,0.2,,45677,0,120.0,dataset/overlays/run_001003/impossible_kinematics_20/attack_overlay.csv
run_001003,run_001003__impossible_kinematics_30,impossible_kinematics,0.3,,66146,0,120.0,dataset/overlays/run_001003/impossible_kinematics_30/attack_overlay.csv
run_001003,run_001003__impossible_kinematics_5,impossible_kinematics,0.05,,13786,0,120.0,dataset/overlays/run_001003/impossible_kinematics_5/attack_overlay.csv
run_001003,run_001003__lane_spoofing_10,lane_spoofing,0.1,,23583,0,120.0,dataset/overlays/run_001003/lane_spoofing_10/attack_overlay.csv
run_001003,run_001003__lane_spoofing_20,lane_spoofing,0.2,,55449,0,120.0,dataset/overlays/run_001003/lane_spoofing_20/attack_overlay.csv
run_001003,run_001003__lane_spoofing_30,lane_spoofing,0.3,,73114,0,120.0,dataset/overlays/run_001003/lane_spoofing_30/attack_overlay.csv
run_001003,run_001003__lane_spoofing_5,lane_spoofing,0.05,,11524,0,120.0,dataset/overlays/run_001003/lane_spoofing_5/attack_overlay.csv
run_001003,run_001003__map_location_spoofing_10,map_location_spoofing,0.1,,20713,0,120.0,dataset/overlays/run_001003/map_location_spoofing_10/attack_overlay.csv
run_001003,run_001003__map_location_spoofing_20,map_location_spoofing,0.2,,49398,0,120.0,dataset/overlays/run_001003/map_location_spoofing_20/attack_overlay.csv
run_001003,run_001003__map_location_spoofing_30,map_location_spoofing,0.3,,75933,0,120.0,dataset/overlays/run_001003/map_location_spoofing_30/attack_overlay.csv
run_001003,run_001003__map_location_spoofing_5,map_location_spoofing,0.05,,15792,0,120.0,dataset/overlays/run_001003/map_location_spoofing_5/attack_overlay.csv
run_001003,run_001003__object_position_shift_10,object_position_shift,0.1,,21677,0,120.0,dataset/overlays/run_001003/object_position_shift_10/attack_overlay.csv
run_001003,run_001003__object_position_shift_20,object_position_shift,0.2,,48882,0,120.0,dataset/overlays/run_001003/object_position_shift_20/attack_overlay.csv
run_001003,run_001003__object_position_shift_30,object_position_shift,0.3,,78832,0,120.0,dataset/overlays/run_001003/object_position_shift_30/attack_overlay.csv
run_001003,run_001003__object_position_shift_5,object_position_shift,0.05,,11298,0,120.0,dataset/overlays/run_001003/object_position_shift_5/attack_overlay.csv
run_001003,run_001003__position_offset_10,position_offset,0.1,,21642,0,120.0,dataset/overlays/run_001003/position_offset_10/attack_overlay.csv
run_001003,run_001003__position_offset_20,position_offset,0.2,,50414,0,120.0,dataset/overlays/run_001003/position_offset_20/attack_overlay.csv
run_001003,run_001003__position_offset_30,position_offset,0.3,,74095,0,120.0,dataset/overlays/run_001003/position_offset_30/attack_overlay.csv
run_001003,run_001003__position_offset_5,position_offset,0.05,,14257,0,120.0,dataset/overlays/run_001003/position_offset_5/attack_overlay.csv
run_001003,run_001003__pseudonym_abuse_10,pseudonym_abuse,0.1,,26812,0,120.0,dataset/overlays/run_001003/pseudonym_abuse_10/attack_overlay.csv
run_001003,run_001003__pseudonym_abuse_20,pseudonym_abuse,0.2,,55859,0,120.0,dataset/overlays/run_001003/pseudonym_abuse_20/attack_overlay.csv
run_001003,run_001003__pseudonym_abuse_30,pseudonym_abuse,0.3,,74190,0,120.0,dataset/overlays/run_001003/pseudonym_abuse_30/attack_overlay.csv
run_001003,run_001003__pseudonym_abuse_5,pseudonym_abuse,0.05,,13078,0,120.0,dataset/overlays/run_001003/pseudonym_abuse_5/attack_overlay.csv
run_001003,run_001003__random_position_10,random_position,0.1,,30671,0,120.0,dataset/overlays/run_001003/random_position_10/attack_overlay.csv
run_001003,run_001003__random_position_20,random_position,0.2,,49840,0,120.0,dataset/overlays/run_001003/random_position_20/attack_overlay.csv
run_001003,run_001003__random_position_30,random_position,0.3,,78306,0,120.0,dataset/overlays/run_001003/random_position_30/attack_overlay.csv
run_001003,run_001003__random_position_5,random_position,0.05,,14079,0,120.0,dataset/overlays/run_001003/random_position_5/attack_overlay.csv
run_001003,run_001003__replay_10,replay,0.1,,23864,0,120.0,dataset/overlays/run_001003/replay_10/attack_overlay.csv
run_001003,run_001003__replay_20,replay,0.2,,46052,0,120.0,dataset/overlays/run_001003/replay_20/attack_overlay.csv
run_001003,run_001003__replay_30,replay,0.3,,75425,0,120.0,dataset/overlays/run_001003/replay_30/attack_overlay.csv
run_001003,run_001003__replay_5,replay,0.05,,10684,0,120.0,dataset/overlays/run_001003/replay_5/attack_overlay.csv
run_001003,run_001003__speed_manipulation_10,speed_manipulation,0.1,,18716,0,120.0,dataset/overlays/run_001003/speed_manipulation_10/attack_overlay.csv
run_001003,run_001003__speed_manipulation_20,speed_manipulation,0.2,,47819,0,120.0,dataset/overlays/run_001003/speed_manipulation_20/attack_overlay.csv
run_001003,run_001003__speed_manipulation_30,speed_manipulation,0.3,,70617,0,120.0,dataset/overlays/run_001003/speed_manipulation_30/attack_overlay.csv
run_001003,run_001003__speed_manipulation_5,speed_manipulation,0.05,,14920,0,120.0,dataset/overlays/run_001003/speed_manipulation_5/attack_overlay.csv
run_001003,run_001003__stale_message_replay_10,stale_message_replay,0.1,,19082,0,120.0,dataset/overlays/run_001003/stale_message_replay_10/attack_overlay.csv
run_001003,run_001003__stale_message_replay_20,stale_message_replay,0.2,,51055,0,120.0,dataset/overlays/run_001003/stale_message_replay_20/attack_overlay.csv
